dateStart,title,latitude,longitude,description
2019-12-03 02:20:00 UTC,BATTERY,41.771858089,-87.69107353,SIMPLE
2019-12-03 02:43:00 UTC,BATTERY,41.896606551,-87.63323835,AGG PO HANDS NO/MIN INJURY
2019-12-03 03:00:00 UTC,BATTERY,41.997085606,-87.65560155,DOMESTIC BATTERY SIMPLE
2019-12-03 03:00:00 UTC,BATTERY,41.789691485,-87.683924721,DOMESTIC BATTERY SIMPLE
2019-12-03 03:00:00 UTC,BATTERY,41.784919075,-87.766883362,DOMESTIC BATTERY SIMPLE
2019-12-03 04:02:00 UTC,BATTERY,41.844415012,-87.65820977,DOMESTIC BATTERY SIMPLE
2019-12-03 04:26:00 UTC,BATTERY,41.681614946,-87.628058112,DOMESTIC BATTERY SIMPLE
2019-12-03 07:50:00 UTC,BATTERY,41.884984374,-87.701315114,DOMESTIC BATTERY SIMPLE
2019-12-03 08:00:00 UTC,BATTERY,41.88681712,-87.726681225,DOMESTIC BATTERY SIMPLE
2019-12-03 08:05:00 UTC,BATTERY,41.953035871,-87.757140314,SIMPLE
2019-12-03 09:00:00 UTC,BATTERY,41.808500903,-87.616562762,DOMESTIC BATTERY SIMPLE
2019-12-03 09:15:00 UTC,BATTERY,41.803201891,-87.72198373,DOMESTIC BATTERY SIMPLE
2019-12-03 09:34:00 UTC,BATTERY,41.683467609,-87.642099338,SIMPLE
2019-12-03 09:36:00 UTC,BATTERY,41.780439401,-87.603727666,SIMPLE
2019-12-03 09:50:00 UTC,BATTERY,41.884493832,-87.627021129,SIMPLE
2019-12-03 10:00:00 UTC,BATTERY,41.771057665,-87.685857655,DOMESTIC BATTERY SIMPLE
2019-12-03 10:03:00 UTC,BATTERY,41.695231129,-87.643687003,DOMESTIC BATTERY SIMPLE
2019-12-03 10:10:00 UTC,BATTERY,41.819575444,-87.619873109,DOMESTIC BATTERY SIMPLE
2019-12-03 10:10:00 UTC,BATTERY,41.987362912,-87.702293402,SIMPLE
2019-12-03 10:15:00 UTC,BATTERY,41.780328363,-87.717896689,SIMPLE
2019-12-03 11:00:00 UTC,BATTERY,41.979907192,-87.765960292,SIMPLE
2019-12-03 11:00:00 UTC,BATTERY,41.782616329,-87.702574398,DOMESTIC BATTERY SIMPLE
2019-12-03 11:15:00 UTC,BATTERY,41.706070186,-87.653645803,SIMPLE
2019-12-03 11:20:00 UTC,BATTERY,41.880715605,-87.726481891,DOMESTIC BATTERY SIMPLE
2019-12-03 11:45:00 UTC,BATTERY,41.9764212,-87.904976266,SIMPLE
2019-12-03 11:49:00 UTC,BATTERY,41.918406619,-87.683646468,SIMPLE
2019-12-03 11:50:00 UTC,BATTERY,41.874374949,-87.724136868,SIMPLE
2019-12-03 11:58:00 UTC,BATTERY,41.873709176,-87.749169703,SIMPLE
2019-12-03 12:00:00 UTC,BATTERY,41.750560005,-87.682860733,SIMPLE
2019-12-03 12:00:00 UTC,BATTERY,41.883699417,-87.679147095,DOMESTIC BATTERY SIMPLE
2019-12-03 12:15:00 UTC,BATTERY,41.759905419,-87.607874774,SIMPLE
2019-12-03 12:30:00 UTC,BATTERY,41.756633742,-87.56147562,SIMPLE
2019-12-03 12:30:00 UTC,BATTERY,41.89773632,-87.746724879,SIMPLE
2019-12-03 12:35:00 UTC,BATTERY,41.82418659,-87.632479588,DOMESTIC BATTERY SIMPLE
2019-12-03 12:50:00 UTC,BATTERY,41.756022358,-87.64950898,DOMESTIC BATTERY SIMPLE
2019-12-03 13:00:00 UTC,BATTERY,41.740650848,-87.646180172,DOMESTIC BATTERY SIMPLE
2019-12-03 13:00:00 UTC,BATTERY,41.867783885,-87.695937096,DOMESTIC BATTERY SIMPLE
2019-12-03 13:25:00 UTC,BATTERY,41.87851302,-87.766424778,SIMPLE
2019-12-03 13:26:00 UTC,BATTERY,41.740650848,-87.646180172,DOMESTIC BATTERY SIMPLE
2019-12-03 13:50:00 UTC,BATTERY,41.754691074,-87.557038686,SIMPLE
2019-12-03 14:03:00 UTC,BATTERY,41.966108362,-87.688828331,SIMPLE
2019-12-03 14:10:00 UTC,BATTERY,41.886843497,-87.765098817,SIMPLE
2019-12-03 14:17:00 UTC,BATTERY,41.913363245,-87.782432742,SIMPLE
2019-12-03 14:17:00 UTC,BATTERY,41.988719229,-87.668384208,SIMPLE
2019-12-03 14:45:00 UTC,BATTERY,41.820799932,-87.627512417,SIMPLE
2019-12-03 14:55:00 UTC,BATTERY,41.691233162,-87.658569064,SIMPLE
2019-12-03 15:12:00 UTC,BATTERY,41.82717423,-87.640478578,DOMESTIC BATTERY SIMPLE
2019-12-03 15:25:00 UTC,BATTERY,41.766246679,-87.57585778,SIMPLE
